anime_id,name,type,episodes,rating
24785,Awate Tokoya,Music,1,3.7
17345,Senran Kagura Specials,Special,6,6.54
2686,Tetsujin 28-gou,TV,96,6.68
2238,Fuyu no Semi,OVA,3,7.74
31362,Osiris no Tenbin,ONA,10,6.06
1531,Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!,OVA,1,7.28
26089,Gutchonpa Omoshiro Hanashi,TV,5,6.67
8795,Panty &amp; Stocking with Garterbelt,TV,13,7.79
765,Chou Henshin Cosprayers Specials,Special,3,5.13
29749,Convenience Store Senki Purin-tai,ONA,8,4.48
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,TV,26,8.02
9496,Itoshi no Betty Mamonogatari,Movie,1,5.39
21797,Chuunibyou demo Koi ga Shitai! Ren Lite,ONA,6,7.22
32289,Anison Nippon,ONA,1,5.4
31317,Yonimo Kimyou na Man☆Gatarou,OVA,8,5.33
3109,Mei King,OVA,4,6.19
29635,Otoko to Onna to Inu,Movie,1,4.4
751,Bomberman Jetters,TV,52,7.16
24475,Mangaka-san to Assistant-san to The Animation Specials,Special,6,7.37
26095,Kono Sora no Shita de,OVA,1,6.33
3401,Aru Tabibito no Nikki Specials,Special,3,6.55
2517,Eikoku Koi Monogatari Emma: Intermission,Special,1,7.21
11349,Soredemo Tsuma wo Aishiteru,OVA,3,6.54
17501,Abe George Kattobi Seishun Ki: Shibuya Honky Tonk,OVA,4,4.79
19125,Mogura no Adventure,Special,1,5.27
29471,Saikin Ponta,TV,12,6.0
28201,Yeonghongibyeong Lazenca,TV,13,5.45
19185,HORIZON feat. Hatsune Miku,Music,1,5.88
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,OVA,3,6.33
8751,Kaijuu no Ballad,Music,1,4.89
34332,Flying Babies,,Unknown,
1211,Macross Plus Movie Edition,Movie,1,7.82
23605,Ninja Slayer From Animation,ONA,26,6.56
24405,World Trigger,TV,73,7.75
25149,The Deer&#039;s Bell,Movie,1,6.57
10572,Ro-Kyu-Bu!,TV,12,7.05
3091,xxxHOLiC Kei,TV,13,8.34
1047,On Your Mark,Music,1,7.6
43,Ghost in the Shell,Movie,1,8.34
9107,Pokemon Best Wishes!,TV,84,6.78
5238,Chocolate Underground: Bokura no Chocolate Sensou,Movie,1,6.55
6832,Shoujouji no Tanuki-bayashi Ban Danemon,Movie,1,5.09
15139,Tsuki no Miya no Oujo-sama,Movie,1,4.79
22627,Santa-san to Tonakai Kuppi,OVA,1,5.64
19941,Kimu no Juujika,Movie,1,7.5
18557,High School Agent,OVA,2,6.04
6868,Wansa-kun,TV,26,6.13
17813,Kyoto Animation: Megane-hen,Special,1,6.51
33084,Wa Wa Wa Wappi-chan 2nd Season,TV,26,5.67
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,TV,12,7.95
2967,Saishuu Shiken Kujira,ONA,12,5.26
24701,Mushishi Zoku Shou 2nd Season,TV,10,8.88
3362,Oshare Majo Love and Berry: Shiawase no Mahou,Movie,1,5.83
2359,Choujin Densetsu Urotsukidouji Movie,Movie,1,6.37
9243,Nine 2: Koibito Sengen,Special,1,6.55
15325,"Dakara Boku wa, H ga Dekinai. Recap",Special,1,6.6
2693,Detatoko Princess,OVA,3,6.21
383,Galaxy Angel,TV,24,7.14
30249,Balgwanghaneun Hyeondaesa,Movie,1,6.57
10116,Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,Movie,1,7.02
33734,Samurai Noodles: The Originator,ONA,1,6.15
126,Futakoi Alternative,TV,13,7.02
1355,Makyuu Senjou,OVA,2,5.28
28713,Isuca: Gokuraku,OVA,1,6.36
4821,Injuu Kateikyoushi,OVA,1,5.69
22661,One Piece: Cry Heart,Special,3,6.85
7810,Yami wo Mitsumeru Hane,Movie,1,5.06
5421,Ark,Movie,1,6.25
5891,Kousoku Denjin Albegus,TV,45,6.99
30363,Shinmai Maou no Testament Burst,TV,10,7.13
5030,Maria†Holic,TV,12,7.18
2475,6 Angels,ONA,6,4.59
3704,Zenryoku Usagi,TV,52,6.47
977,Ginga Teikoku no Metsubou Gaiden: Aoki Ookami-tachi no Densetsu,OVA,1,5.53
3593,Utawarerumono OVA,OVA,3,7.29
29073,Tottori U-turn,Special,1,4.26
29393,Pinky Monkey no Umareta Hi,ONA,1,4.4
7416,Socket,OVA,1,6.21
29035,Robot Girls Z Plus,ONA,6,6.3
1771,Ring ni Kakero 1: Nichibei Kessen-hen,TV,12,6.85
8883,Kikou Heidan J-Phoenix: PF Lips Shoutai,OVA,3,5.61
19219,Modern No.2,Movie,1,5.52
2398,Digimon Adventure 02: Diablomon no Gyakushuu,Movie,1,7.4
5938,Onegai♪My Melody Kirara★,TV,52,6.58
25729,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,Movie,1,7.69
1052,Tokyo Juushouden,OVA,3,5.67
7295,Koi Tsubomi,Music,1,6.58
23441,Love Stage!! OVA,OVA,1,7.74
20045,IS: Infinite Stratos 2 - Hitonatsu no Omoide,OVA,1,7.08
8644,Sylvanian Families,Special,3,5.62
10717,Towa no Quon 6: Towa no Quon,Movie,1,7.79
9638,Ore wa Kanojo wo Shinjiteru!,OVA,1,6.49
3464,Kemeko Deluxe!,TV,12,6.75
34264,Ninja Bear,TV,Unknown,
15219,.hack//Versus: The Thanatos Report,Special,1,6.51
31880,B Who I Want 2 B,Music,1,5.74
6861,Water Brain,Special,1,6.44
296,Dragon Drive,TV,38,6.88
18767,BlazBlue: Alter Memory,TV,12,6.27
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,Movie,1,8.2
1731,Tales of Symphonia The Animation: Sylvarant-hen,OVA,4,7.29
46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,Movie,1,7.65
2243,Karasu Tengu Kabuto,TV,39,6.97
33867,Kabi Usagi,ONA,Unknown,6.4
2363,Pokemon Housoukyoku,TV,16,6.99
24645,Ai Shoujo Pollyanna Story Specials,Special,2,6.11
2219,Ryokunohara Meikyuu,OVA,1,5.3
30921,Kacchikenee!,Movie,1,6.28
3032,Digimon Tamers: Boukensha-tachi no Tatakai,Movie,1,7.1
706,Comic Party Revolution,TV,13,6.68
13303,Usogui,OVA,1,5.64
11065,Shoukoujo The Animation,OVA,2,6.9
6667,Love to Live By,Music,1,5.77
2124,Code Geass: Hangyaku no Lelouch Recaps,Special,2,7.12
6112,Shin Koihime†Musou,TV,12,6.97
3595,Kujakuou,OVA,3,6.22
33526,Choco to Watashi,Music,1,6.0
12603,Tora-chan to Hanayome,Movie,1,5.72
21547,Shin Choubakumatsu Shounen Seiki Takamaru,OVA,6,5.0
7770,Yutori-chan,ONA,25,6.25
29677,Kage,Movie,1,4.22
9337,Mayo Elle Otoko no Ko,OVA,1,5.17
11883,Nendo no Tatakai 2,ONA,1,3.46
615,Nurse Witch Komugi-chan Magikarte,OVA,5,6.77
602,KO Seiki Beast Sanjuushi,OVA,7,6.73
30814,Landscape,Movie,1,4.58
28093,Hana wa Saku: Touhoku ni Saku,Special,1,6.18
18425,Ikeike! Momon-chan Specials,Special,3,5.49
22677,Appleseed Alpha,Movie,1,7.22
33062,Egao ni Dai Sekkin,Music,1,5.8
33540,Shima Kousaku no Asia Shinseki-den,TV,Unknown,7.0
27569,Sore Ike! Anpanman: Hashire! Wakuwaku Anpanman Grand Prix,Movie,1,5.55
20965,Wonder Garden,ONA,1,6.48
19231,Jam,Music,1,4.91
26099,Hidamari no Ie,OVA,1,7.0
24417,Maido! Urayasu Tekkin Kazoku,TV,25,6.29
722,Baby☆Love,OVA,1,6.45
12403,Yuru Yuri♪♪,TV,12,7.94
8345,Ukkari Pénélope,TV,26,6.38
1749,Amaenaide yo!!: Yasumanaide yo!!,Special,1,6.81
22999,Nippon Tanjou,TV,5,5.4
7330,Tottoko Hamtarou Movie 2: Ham-Ham Hamuuja! Maboroshi no Princess,Movie,1,6.81
16906,Line Offline: Salaryman,TV,114,6.75
23273,Shigatsu wa Kimi no Uso,TV,22,8.92
28371,Dr. Slump: Arale-chan Penguin Mura Eiyuu Densetsu,Special,1,6.97
23831,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,Movie,4,6.52
30967,Chuumon no Ooi Ryouriten (1993),Movie,1,5.83
30711,Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e,Movie,1,7.28
28091,Asu wo Tsukutta Otoko: Tanabe Sakurou to Biwako Sosui,Movie,1,6.75
18629,Taiheiyou ni Kakeru Niji,OVA,1,5.44
29651,Ikedaya Soudou,Movie,1,3.85
1795,Dirty Pair: Bouryaku no 005-bin,OVA,1,6.96
16566,Robot Taekwon V 3tan! Sujung Teukgongdae,Movie,1,4.81
15085,Amnesia,TV,12,6.39
10759,Kintarou,Movie,1,5.93
32906,Bishoujo Yuugi Unit Crane Game Girls,TV,13,4.54
7083,Hakushaku to Yousei Specials,Special,6,6.53
33850,Nil Admirari no Tenbin: Teito Genwaku Kitan,TV,Unknown,
22611,Ahiru no Pekkle no Aladdin to Mahou no Lamp,OVA,1,5.53
16762,Mirai Nikki Redial,OVA,1,7.71
11321,Nee Summer!,OVA,2,7.08
9608,Yuri Seijin Naoko-san,OVA,1,5.95
11093,Ziggy: Soreyuke! R&amp;R Band,Movie,1,6.45
7857,Mini Sengoku Basara: Chousokabe-kun to Mouri-kun,Special,7,6.94
14669,Aura: Maryuuin Kouga Saigo no Tatakai,Movie,1,7.67
29379,Form of Stress,Movie,1,3.75
1792,Overman King Gainer,TV,26,7.0
9526,Wolf Guy,OVA,6,6.43
13103,Ponta to Ensoku,OVA,1,6.4
5304,Akiba-chan,TV,10,5.39
8839,Gundam Neo Experience 0087: Green Divers,Movie,1,6.63
22297,Fate/stay night: Unlimited Blade Works,TV,12,8.42
18655,Koikishi Purely☆Kiss The Animation,OVA,2,7.32
16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,Special,1,7.6
1585,Spectral Force,OVA,2,4.36
31662,Bary-san x Gospe Rats: Tonde Bary Bary Monogatari,Music,1,4.67
870,Dragon Half,OVA,2,7.05
17731,Ketsuekigata-kun!,TV,12,6.79
2432,Discipline,OVA,6,7.04
3807,Honoo no Alpenrose: Judy &amp; Randy,TV,20,7.09
9446,Sore Ike! Anpanman: Niji no Pyramid,Movie,1,5.58
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,Movie,1,7.37
23353,Itsuka no Main: Kaminari Shounen - Tenta Sanjou!,OVA,1,6.73
6695,Mangchi,Movie,1,6.31
26139,Kie Saranu Kizuato: Hi no Umi Osaka,OVA,1,8.67
26219,Tabidachi no Hi ni,OVA,1,8.33
8950,Akage no Anne: Green Gables e no Michi,Movie,1,6.75
26249,Mina no Mura to Kawa,OVA,1,6.0
5916,Donguri no Ie,Movie,1,7.0
18567,Taiman Blues: Ladies-hen - Mayumi,OVA,2,4.93
9242,Nine: Original Han,Movie,1,6.47
8890,Nihon-ichi no Otoko no Tamashii,TV,16,6.64
2335,Kenyuu Densetsu Yaiba,TV,52,7.13
18669,Black Jack: Karte NG Extras,Special,1,6.5
32788,Ningyo no Hanashi,Music,1,4.68
3325,Yuusha Exkaiser,TV,48,6.71
4802,Kawarazaki-ke no Ichizoku The Animation,OVA,2,5.67
8140,Konchuu Monogatari Minashigo Hutch (1989),TV,55,6.6
29617,Good-by Elvis and USA,Movie,1,3.41
3551,Dragon Rider,OVA,2,5.85
460,One Piece Movie 2: Nejimaki-jima no Daibouken,Movie,1,7.33
20869,Nulu-chan to Boku,ONA,1,5.7
31414,Nijiiro Days,TV,24,7.52
21101,Katta-kun Monogatari,Movie,1,5.0
17048,Choujin Locke Special,Special,1,5.55
5751,Prince of Tennis: Another Story - Messages From Past and Future,OVA,4,7.82
8501,Chibikko Kaijuu Yadamon,TV,26,6.36
29367,Jam the Housnail,TV,15,7.0
6622,Gakuen Maria: Bakunyuu Teachers,OVA,1,5.37
25605,Mochi Mochi no Ki (OVA),OVA,1,6.4
34361,Kyonyuu Reijou MC Gakuen,OVA,Unknown,
4484,"Umi no Yami, Tsuki no Kage",OVA,3,6.27
3920,Mahou Senshi Sweet Knights: Heroine Ryoujoku Shirei,OVA,2,5.96
30405,Ishindenshin Shiyou,Music,1,5.23
29851,Nekoronde Mite ne.,ONA,14,3.43
513,Tenkuu no Shiro Laputa,Movie,1,8.38
1123,Beet the Vandel Buster Excellion,TV,25,6.82
27387,Under the Dog,OVA,1,6.55
31631,Monster Hunter Stories: Ride On,TV,48,6.03
656,Air in Summer,Special,2,7.47
33415,Shiritsu Liyon Gakuen,ONA,Unknown,5.75
30151,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,TV,Unknown,6.25
3747,Inyouchuu The Animation,OVA,2,6.5
2379,Tokubetsu Jugyou,OVA,2,5.54
277,Mahoromatic 2,TV,14,7.3
18617,Girls und Panzer der Film,Movie,1,8.55
9902,Hyper ERT,TV,20,6.0
25075,Shoukoushi Cedie Specials,Special,2,7.2
29868,Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,Movie,1,6.89
3509,Riki-Oh: Toukatsu Jigoku,OVA,1,6.25
25543,M3: Sono Kuroki Hagane Recap,Special,1,6.19
29301,Kurage no Shokudou,OVA,1,6.32
24377,Spocon!,OVA,2,6.93
19559,Otoko wa Tsurai yo: Torajirou Wasurenagusa,Special,1,5.78
892,Dragon Ball Movie 3: Makafushigi Daibouken,Movie,1,7.09
10202,Kamen Rider Den-O: Imagin Anime 3,OVA,12,6.58
31737,Gakusen Toshi Asterisk 2nd Season,TV,12,7.32
22145,Kuroshitsuji: Book of Circus,TV,10,8.37
1592,Hataraki Man,TV,11,7.16
31374,Shingeki! Kyojin Chuugakkou,TV,12,7.06
32582,Duel Masters VSRF,TV,Unknown,5.13
5096,Doraemon Movie 28: Nobita to Midori no Kyojin Den,Movie,1,7.54
25241,Akame ga Kill! Theater,ONA,24,6.78
1153,Crying Freeman,OVA,6,6.67
30341,Tarzan,Movie,1,5.43
10684,Sore Ike! Anpanman: Sukue! Kokorin to Kiseki no Hoshi,Movie,1,5.14
6361,ef: A Tale of Memories. - Prologue,Special,1,7.26
33366,Toukiden 2,ONA,3,5.89
17621,Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou,OVA,1,6.56
17,Hungry Heart: Wild Striker,TV,52,7.74
17391,Senyuu. Specials,Special,4,7.17
11161,Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,Special,1,7.02
6709,Ai Yori Aoshi: Yumegatari,Special,1,6.92
1777,Kaze no Tairiku,Movie,1,6.36
2779,Sotsugyou M: Ore-tachi no Carnival,OVA,2,5.68
8356,Himitsukessha Taka no Tsume The Movie 2: Watashi wo Aishita Kuro Oolong-Cha,Movie,1,5.06
33933,Yasamura Yasashi no Yasashii Sekai,TV,17,4.44
3005,Shadow Skill,OVA,1,6.8
5940,Seiken no Blacksmith,TV,12,6.95
1377,Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden,TV,13,6.9
29477,Rescue YoYo,Special,1,3.26
32526,Love Live! Sunshine!!,TV,13,7.63
8972,Mahou no Princess Minky Momo vs. Mahou no Tenshi Creamy Mami,Movie,1,5.91
21695,Pokemon XY SP: Road to Kalos,Special,1,6.56
19953,Zetsumetsu Kigu Shoujo: Amazing Twins,OVA,2,6.49
5929,Hi no Ame ga Furu,Movie,1,7.55
30327,New York Trip,Movie,1,5.31
14543,Koutetsu no Majo Annerose,OVA,4,6.87
364,Gallery Fake,TV,37,7.62
1913,Shonan Junai Gumi!,OVA,5,7.6
21557,Omoide no Marnie,Movie,1,8.35
10751,Kikou Kai Galient OVA,OVA,3,6.19
10716,Towa no Quon 5: Souzetsu no Raifuku,Movie,1,7.72
214,Pia Carrot e Youkoso!! 2,OVA,3,6.39
29275,Ooedo Torimonochou: Nezumi Kozou,OVA,1,8.0
99,Mai-Otome,TV,26,7.4
3811,Hoshi no Oujisama Petit Prince,TV,39,7.09
2571,Mitsubachi Maya no Bouken,TV,52,6.43
2027,Wind: A Breath of Heart Specials,Special,4,6.41
9510,Mitsudomoe Zouryouchuu!,TV,8,7.82
5029,Major Movie: Yuujou no Winning Shot,Movie,1,8.16
19073,Hoshigari Hime no Bouken,OVA,1,5.64
31757,Kizumonogatari II: Nekketsu-hen,Movie,1,8.73
6533,Atarashii Sekai,Music,1,6.69
14077,Blood-C: None-None Gekijou,ONA,7,6.41
2486,Rumiko Takahashi Anthology,TV,13,7.39
2632,Doraemon&#039;s Time Capsule for 2001,Special,1,6.9
18375,Kaitou Reinya Pilot,Special,1,5.57
21025,Chang,Movie,1,6.33
22657,Shin Seikimatsu: Yatsuto no Souguu,ONA,5,4.9
14583,Rinne no Lagrange Specials,Special,6,6.28
10342,Tetsuwan Atom: Uchuu no Yuusha,Movie,1,6.51
30418,Petit Manga,Movie,1,4.8
1671,Soreyuke! Uchuu Senkan Yamamoto Yohko II,OVA,3,6.47
29995,The Embryo Develops into a Fetus,ONA,1,3.76
31149,Persona 3 the Movie 4: Winter of Rebirth,Movie,1,8.17
510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,TV,13,5.99
2169,Ice,OVA,3,5.68
34427,Frame Arms Girl,TV,Unknown,
32625,Okusama ga Seitokaichou! OVA: Okusama Gekijou,Special,7,6.79
2712,Shiratori Reiko de Gozaimasu!,OVA,1,5.44
34238,Osomatsu-san: Ouma de Kobanashi,Special,1,7.55
26311,Tasukeai no Rekishi: Inochi Hoken no Hajimari,OVA,1,5.62
33421,Hitori no Shita: The Outcast,TV,12,6.67
33658,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu! - Fushou - Akiyama Yukari no Sensha Kouza,Special,1,6.82
18441,Blood Lad: Wagahai wa Neko de wa Nai,OVA,1,7.31
29822,Channel 5.5 2nd Season,ONA,4,5.76
12101,Mahou Shoujo Lyrical Nanoha: Lyrical Toy Box,Music,1,5.94
684,Tenshi no Shippo Chu!,TV,11,6.64
4058,Makyou Gaiden Le Deus,OVA,1,5.79
28495,Sidonia no Kishi Movie,Movie,1,7.34
7419,Wrestler Gundan Seisenshi Robin Jr.,TV,50,6.32
31052,Saru Getchu Movie: Ougon no Pipo Helmet - Ukki Battle,Movie,1,5.33
16189,Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,OVA,1,6.94
881,Green Green OVA,OVA,1,6.12
32691,Flowering Heart,TV,26,5.24
5578,Aoyama Goushou Tanpenshuu,Special,7,7.41
2020,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,Special,1,7.37
1193,Happy Seven: The TV Manga,TV,13,6.49
2821,Bad End,OVA,2,5.52
604,Mahou no Stage Fancy Lala,TV,26,7.18
29529,Kagee Aesop Monogatari,TV,26,7.17
1492,Project ARMS,TV,26,7.15
23185,Chamebou Kuukijuu no Maki,Movie,1,8.4
8705,Phantom: Requiem for the Phantom Picture Drama,Special,12,6.83
5167,Cream Lemon: New Generation,OVA,4,5.93
13249,Lupin VIII,Special,1,5.83
2770,SF Shinseiki Lensman,Movie,1,6.34
31002,Nibiki no Neko to Genkina Kazoku,OVA,1,7.0
23849,Pokemon XY: Sora no Hahen,Movie,1,6.97
18643,Kita e: Pure Session,Music,1,5.99
2619,Spider Riders: Oracle no Yuusha-tachi,TV,26,6.76
5647,Doukyuusei 2 (OVA) Special: Sotsugyousei,OVA,3,5.78
33281,Mori no Andou,ONA,1,6.17
7024,Heya,Movie,1,4.16
7500,Maabou no Shounen Koukuu Tsuwamono,Movie,1,5.88
15993,Ginga e Kickoff!!: Natsuyasumi Special,Special,1,6.19
7354,Chikara to Onna no Yo no Naka,Movie,1,5.31
10590,Reunion,OVA,2,6.79
3511,Riki-Oh 2: Horobi no Ko,OVA,1,5.67
8756,Bishoujo Senshi Sailor Moon Memorial,OVA,5,7.44
8660,Minarai Chameleon,Music,1,5.77
9175,Tsuruhime Ja!,TV,49,5.54
22997,Shin Skyers 5,TV,26,6.25
9288,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,Movie,1,7.74
9488,Cencoroll 2,Movie,1,
3215,Fuyu no Hi,Movie,1,6.35
2592,Kimera,OVA,1,5.29
2372,Enbo,OVA,6,7.22
5205,Kara no Kyoukai 7: Satsujin Kousatsu (Kou),Movie,1,8.57
1005,Star Ocean EX,TV,26,6.69
32803,Dreaming Pupa: Yumemiru Bokura,Music,1,5.2
4195,Kodomo no Jikan: Ni Gakki,OVA,3,7.32
1655,Nerima Daikon Brothers,TV,12,7.47
466,One Piece: Taose! Kaizoku Ganzack,OVA,1,6.87
32174,"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.",Special,1,7.41
30213,Yume Utsutsu,Movie,1,4.4
33457,Gakuen Handsome Special,Special,1,
24791,Boku wa Ou-sama,OVA,4,6.43
8025,Chi-Sui Maru,TV,41,5.63
23191,Chokin no Susume,Movie,1,6.0
6882,Hatsukoi Limited: Gentei Shoujo,Special,6,6.82
10375,Denshinbashira no Okaasan,Movie,1,5.82
2532,Onna Kyoushi Yumi no Houkago,OVA,2,6.03
29778,Himitsu Spark,Music,1,6.06
477,Aria The Animation,TV,13,7.79
1412,Lupin III,TV,23,7.76
8064,Ashiaraiyashiki no Juunin-tachi.,OVA,1,5.17
29027,Shinmai Maou no Testament OVA,OVA,1,7.16
33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season,TV,12,6.85
10050,Macross F Music Clip Shuu: Nyankuri,Music,1,7.47
22827,Magical★Taruruuto-kun Movie,Movie,1,6.0
1234,Hand Maid Mai,OVA,1,6.21
2029,Sirius no Densetsu,Movie,1,7.01
3155,Kingyo Chuuihou! (Movie),Movie,1,6.3
22981,Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen,Movie,1,6.6
762,Bleach: Memories in the Rain,Special,1,7.21
4744,Akaneiro ni Somaru Saka,TV,12,6.69
30335,Portrait,Movie,1,4.98
12993,Sono Mukou no Mukougawa,Music,1,5.62
3564,Pianist,OVA,1,5.21
473,Tide-Line Blue,TV,12,6.77
964,Hit wo Nerae!,TV,8,5.64
20021,Sword Art Online: Extra Edition,Special,1,7.0
33165,Mashou no Nie 3,OVA,2,6.44
10585,Chuunen Punk,Music,1,4.68
595,X OVA,OVA,1,6.96
4638,Milkyway,OVA,2,5.82
2905,Ikkitousen: Dragon Destiny Specials,Special,6,6.8
6712,Natsu no Arashi! Akinaichuu,TV,13,7.45
16776,Hurdle,Movie,1,5.14
1011,Ranma ½ Super,OVA,3,7.79
28771,Yu☆Gi☆Oh!: The Dark Side of Dimensions,Movie,1,7.53
32915,Durarara!!x2 Ketsu: Dufufufu!!,Special,1,7.72
21677,Captain Earth,TV,25,6.5
32382,"Wake Up, Girls! no Miyagi PR Yarasete Kudasai!",Special,1,6.1
2380,Tokubetsu Jugyou 2,OVA,2,5.8
8291,Ojousama wa H ga Osuki: The Animation,OVA,2,7.25
18499,Yozakura Quartet: Tsuki ni Naku,OVA,3,7.62
28603,Shakugan no Shana: Naze Nani Shana! Nandemo Shitsumonbako! Special,Special,3,6.48
2910,Koi Koi 7 Specials,Special,7,5.97
9507,Binetsu: Yakusoku no Toki,OVA,1,5.47
10807,Nichijou: Tanken Nichijou no Machi,Special,14,6.79
8278,Biohazard 4: Incubate,OVA,1,6.45
33325,Ganbare!! Tabuchi-kun!! Aa Tsuppari Jinsei,Movie,1,5.78
3402,Sexy Sailor Soldiers,OVA,1,5.72
32735,Persona 3 the Movie Meets “Walkman”,ONA,1,5.91
29928,Jataka Monogatari: Kiniro no Shika,Movie,1,4.52
24347,Inazuma Eleven: Chou Jigen Dream Match,Movie,1,6.97
22683,Shiroishi no Yousei Pichi,ONA,3,4.53
1910,Master Keaton OVA,OVA,15,7.91
2603,Mushi-Uta,TV,12,6.8
27965,Maboroshi Mabo-chan,TV,24,6.0
31166,Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou,Special,1,5.35
1071,Memories Off #5 Togireta Film The Animation,OVA,1,6.34
3707,Soukou Kijo Iris,OVA,4,6.74
1824,Hadashi no Gen,Movie,1,7.92
5588,Ko Ko Ro,OVA,2,5.64
19495,Hakusai Anime,ONA,3,6.56
9965,Soukou Kyojin Z-Knight,OVA,1,5.13
5636,RESTOL: Special Rescue Team,TV,26,6.69
17823,Ikenai Boy,OVA,1,3.56
33980,Mirai ni Mukete: Bousai wo Kangaeru,Movie,1,9.0
632,Mahoromatic End Year Special,Special,1,7.07
34118,Pride,ONA,1,4.89
2000,Roujin Z,OVA,1,7.15
6297,Kamen Rider Den-O: Imagin Anime 2,OVA,12,6.88
8730,Metropolitan Museum,Music,1,5.07
7139,Gdleen,OVA,1,6.0
10588,Persona 4 the Animation,TV,25,7.68
31675,Haikyuu!! Quest Picture Drama,OVA,3,6.68
33702,Tong Zhi Zhe,ONA,10,6.5
29423,En En Nikoli,Special,3,5.4
31941,Alice in Dreamland,Movie,1,5.25
175,Tokyo Underground,TV,26,6.74
5922,Tenjouhen: Utsunomiko,Movie,1,6.9
25635,Space☆Dandy Picture Drama,Special,2,6.17
554,Koutetsu Tenshi Kurumi,TV,24,6.92
5581,"Kaitei Daisensou: Ai no 20,000 Miles",Special,1,6.03
24857,Akagaki Genzou: Tokuri no Wakare,Movie,1,4.5
868,Slayers Great,Movie,1,7.41
10077,Sango no Umi to Ouji,OVA,1,6.16
1196,Masuda Kousuke Gekijou Gag Manga Biyori,TV,12,7.4
511,Kidou Shinsengumi Moeyo Ken TV,TV,13,6.33
33515,Misuzu: Ikenai Koto,OVA,1,5.56
4192,Hayate no Gotoku!!,TV,25,7.92
7592,Nurarihyon no Mago,TV,24,7.78
5678,Kobato.,TV,24,8.09
1802,Dirty Pair Flash,OVA,6,6.82
32224,Mako-chan no Koutsuu Anzen,Movie,1,3.77
15137,Entotsuya Peroo,Movie,1,4.6
4421,Moetan Specials,Special,2,6.65
10460,Kimi to Boku.,TV,13,7.85
12055,Brandish,OVA,2,6.89
1012,Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials,Special,2,6.67
81,Mobile Suit Gundam: The 08th MS Team,OVA,12,8.13
2334,Anime Sanjuushi: Aramis no Bouken,Movie,1,6.83
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,TV,13,7.55
521,Mermaid Melody Pichi Pichi Pitch,TV,52,7.11
9403,Shin Mashin Eiyuuden Wataru Majinzan,OVA,2,6.5
31730,Audition,Movie,1,6.0
11711,Me wo Samase Toragorou,Special,1,5.67
8749,Forestry,Special,1,4.45
564,Puni Puni☆Poemii,OVA,2,6.68
184,Xenosaga The Animation,TV,12,6.47
30928,Tobidashi wa Abunaizo! Mushi Mushi Mura no Koutsuu Anzen,OVA,1,4.0
958,HeatGuy J,TV,25,7.34
31064,Gunslinger Stratos: The Animation - Kikan/Kaze no Yukue,ONA,1,6.08
30873,Madou King Granzort: Nonstop Rabi,Special,1,6.71
1980,Trava: Fist Planet,OVA,4,6.7
17002,Choujuu Kishin Dancougar: Juusenki-tai Songs,OVA,1,6.0
11997,Tsundere Inran Shoujo Sukumi,OVA,2,6.62
1188,Momoiro Sisters,TV,24,6.3
20235,Tako ni Natta Okaasan,Special,1,6.64
16890,Makai Ouji: Devils and Realist,TV,12,7.2
30790,Yowamushi Pedal: Re:ROAD,Movie,1,7.48
32773,Nintama Rantarou no Uchuu Daibouken with Cosmic Front☆Next,Special,2,5.75
28405,Ansatsu Kyoushitsu (TV): Deai no Jikan,Special,1,7.42
15769,Shining Hearts: Shiawase no Pan - Kokoro ga Todoita Picture Drama,Special,6,6.04
